Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2013-10-08,51.83000183105469,51.959999084472656,50.84000015258789,50.869998931884766,37.581478118896484,19536000,JPM
2013-10-09,51.16999816894531,51.34000015258789,50.25,50.75,37.49283218383789,24721200,JPM
2013-10-10,51.84000015258789,52.560001373291016,51.380001068115234,52.52000045776367,38.80045700073242,24328700,JPM
2013-10-11,52.959999084472656,53.349998474121094,52.15999984741211,52.5099983215332,38.7930793762207,32498800,JPM
2013-10-14,51.939998626708984,52.84000015258789,51.7599983215332,52.709999084472656,38.94083786010742,18881600,JPM
2013-10-15,52.90999984741211,53.040000915527344,52.18000030517578,52.310001373291016,38.64532470703125,17566500,JPM
2013-10-16,52.61000061035156,54.04999923706055,52.58000183105469,54.0,39.893856048583984,24864000,JPM
2013-10-17,53.790000915527344,54.290000915527344,53.61000061035156,54.209999084472656,40.048988342285156,17791000,JPM
2013-10-18,54.2599983215332,54.58000183105469,53.79999923706055,54.29999923706055,40.11549758911133,24796600,JPM
2013-10-21,54.27000045776367,54.849998474121094,53.88999938964844,54.27000045776367,40.093318939208984,19471700,JPM
2013-10-22,54.650001525878906,54.68000030517578,53.619998931884766,53.619998931884766,39.61311721801758,24820900,JPM
2013-10-23,53.310001373291016,53.36000061035156,52.720001220703125,52.75,38.97038269042969,21034400,JPM
2013-10-24,52.84000015258789,52.88999938964844,52.11000061035156,52.47999954223633,38.77091598510742,17759000,JPM
2013-10-25,52.15999984741211,52.90999984741211,52.06999969482422,52.77000045776367,38.98515701293945,20889600,JPM
2013-10-28,52.88999938964844,53.09000015258789,52.5,52.68000030517578,38.91865921020508,14836800,JPM
2013-10-29,52.83000183105469,52.9900016784668,52.25,52.72999954223633,38.95560073852539,23363100,JPM
2013-10-30,53.0,53.2400016784668,52.5,52.599998474121094,38.85956573486328,16157200,JPM
2013-10-31,52.650001525878906,52.709999084472656,51.540000915527344,51.540000915527344,38.07646179199219,23738000,JPM
2013-11-01,51.45000076293945,52.709999084472656,51.29999923706055,52.5099983215332,38.7930793762207,25794400,JPM
2013-11-04,52.7400016784668,52.7599983215332,52.0,52.040000915527344,38.44586181640625,18891300,JPM
2013-11-05,51.849998474121094,52.130001068115234,51.65999984741211,51.95000076293945,38.37936019897461,14532200,JPM
2013-11-06,52.2599983215332,52.34000015258789,51.83000183105469,52.099998474121094,38.49018859863281,14013000,JPM
2013-11-07,52.130001068115234,52.34000015258789,51.58000183105469,51.650001525878906,38.1577262878418,17348900,JPM
2013-11-08,51.83000183105469,53.970001220703125,51.79999923706055,53.959999084472656,39.86429977416992,31183100,JPM
2013-11-11,53.90999984741211,54.150001525878906,53.70000076293945,54.099998474121094,39.96773147583008,12062800,JPM
2013-11-12,53.93000030517578,54.08000183105469,53.599998474121094,53.970001220703125,39.871681213378906,15964800,JPM
2013-11-13,53.52000045776367,54.20000076293945,53.150001525878906,54.13999938964844,39.997283935546875,22121900,JPM
2013-11-14,54.2599983215332,54.5,53.70000076293945,54.400001525878906,40.18936538696289,17634000,JPM
2013-11-15,54.27000045776367,54.959999084472656,54.189998626708984,54.869998931884766,40.53657913208008,20530100,JPM
2013-11-18,55.4900016784668,56.0,55.29999923706055,55.7400016784668,41.179317474365234,22318800,JPM
2013-11-19,55.970001220703125,56.63999938964844,55.779998779296875,56.150001525878906,41.48222351074219,22979900,JPM
2013-11-20,56.43000030517578,56.439998626708984,55.77000045776367,56.099998474121094,41.445274353027344,17682800,JPM
2013-11-21,56.279998779296875,57.400001525878906,56.279998779296875,57.220001220703125,42.2727165222168,22843600,JPM
2013-11-22,57.25,57.52000045776367,57.060001373291016,57.459999084472656,42.45001220703125,16730600,JPM
2013-11-25,57.5,58.13999938964844,57.40999984741211,57.650001525878906,42.59037780761719,18649600,JPM
2013-11-26,57.630001068115234,57.959999084472656,57.16999816894531,57.16999816894531,42.23575973510742,16263300,JPM
2013-11-27,57.58000183105469,57.83000183105469,57.33000183105469,57.47999954223633,42.46479034423828,11238900,JPM
2013-11-29,57.58000183105469,57.849998474121094,57.20000076293945,57.220001220703125,42.2727165222168,7128800,JPM
2013-12-02,57.099998474121094,57.75,56.900001525878906,56.97999954223633,42.095401763916016,12465300,JPM
2013-12-03,56.88999938964844,57.220001220703125,56.13999938964844,56.86000061035156,42.006744384765625,20426800,JPM
2013-12-04,56.439998626708984,57.470001220703125,56.209999084472656,57.189998626708984,42.25053405761719,20287200,JPM
2013-12-05,56.709999084472656,56.7400016784668,55.75,55.81999969482422,41.23841094970703,21324900,JPM
2013-12-06,56.56999969482422,56.7599983215332,55.619998931884766,56.060001373291016,41.41572189331055,18661200,JPM
2013-12-09,56.279998779296875,56.529998779296875,56.09000015258789,56.5099983215332,41.74817657470703,12714000,JPM
2013-12-10,56.4900016784668,57.06999969482422,56.349998474121094,56.70000076293945,41.8885383605957,14543700,JPM
2013-12-11,56.540000915527344,56.77000045776367,55.959999084472656,56.06999969482422,41.4231071472168,17836100,JPM
2013-12-12,56.04999923706055,56.599998474121094,55.90999984741211,56.310001373291016,41.60041427612305,15325300,JPM
2013-12-13,56.369998931884766,56.560001373291016,56.040000915527344,56.16999816894531,41.49699020385742,11461300,JPM
2013-12-16,56.34000015258789,56.939998626708984,56.33000183105469,56.41999816894531,41.68168640136719,26379200,JPM
2013-12-17,56.65999984741211,56.65999984741211,55.65999984741211,55.720001220703125,41.16454315185547,18338500,JPM
2013-12-18,55.84000015258789,57.27000045776367,55.400001525878906,57.2400016784668,42.28749084472656,27685900,JPM
2013-12-19,57.099998474121094,57.540000915527344,56.81999969482422,57.22999954223633,42.280094146728516,16790000,JPM
2013-12-20,57.209999084472656,58.0,57.20000076293945,57.70000076293945,42.62731170654297,22001700,JPM
2013-12-23,57.970001220703125,58.38999938964844,57.79999923706055,58.2400016784668,43.0262451171875,13990600,JPM
2013-12-24,58.06999969482422,58.290000915527344,58.040000915527344,58.25,43.03364944458008,4532600,JPM
2013-12-26,58.349998474121094,58.459999084472656,57.91999816894531,58.20000076293945,42.996707916259766,6677000,JPM
2013-12-27,58.16999816894531,58.349998474121094,58.060001373291016,58.13999938964844,42.9523811340332,8943700,JPM
2013-12-30,58.13999938964844,58.27000045776367,57.709999084472656,57.95000076293945,42.812015533447266,8815800,JPM
2013-12-31,58.20000076293945,58.54999923706055,58.04999923706055,58.47999954223633,43.203548431396484,11017400,JPM
2014-01-02,58.310001373291016,58.5,57.970001220703125,58.209999084472656,43.28535842895508,15627600,JPM
2014-01-03,58.290000915527344,58.95000076293945,58.209999084472656,58.65999984741211,43.61997985839844,14214100,JPM
2014-01-06,59.15999984741211,59.470001220703125,58.83000183105469,59.0,43.872802734375,17550700,JPM
2014-01-07,59.290000915527344,59.43000030517578,58.11000061035156,58.31999969482422,43.36715316772461,17851200,JPM
2014-01-08,58.540000915527344,58.90999984741211,58.29999923706055,58.869998931884766,43.776145935058594,14687400,JPM
