Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2013-10-08,91.75,91.75,90.62000274658203,90.68000030517578,87.52945709228516,1484800,TMO
2013-10-09,90.77999877929688,90.87000274658203,89.70999908447266,89.93000030517578,86.80548095703125,2025900,TMO
2013-10-10,90.5199966430664,92.37999725341797,90.37000274658203,92.2699966430664,89.06416320800781,1594000,TMO
2013-10-11,92.0999984741211,93.08000183105469,91.7300033569336,92.95999908447266,89.730224609375,1394800,TMO
2013-10-14,92.29000091552734,92.75,91.26000213623047,92.66000366210938,89.44065856933594,1784400,TMO
2013-10-15,92.41999816894531,92.77999877929688,91.63999938964844,91.83999633789062,88.64913940429688,1506300,TMO
2013-10-16,92.16000366210938,93.80999755859375,92.0199966430664,93.51000213623047,90.26112365722656,2243000,TMO
2013-10-17,93.1500015258789,96.06999969482422,92.88999938964844,95.62000274658203,92.2978286743164,2110400,TMO
2013-10-18,96.16000366210938,96.79000091552734,95.5999984741211,96.12000274658203,92.78043365478516,1582400,TMO
2013-10-21,96.0999984741211,96.66999816894531,95.16999816894531,95.25,91.94065856933594,1789800,TMO
2013-10-22,95.31999969482422,96.6500015258789,95.08000183105469,95.81999969482422,92.49087524414062,2756800,TMO
2013-10-23,97.5199966430664,97.93000030517578,95.2300033569336,97.4800033569336,94.09318542480469,2098700,TMO
2013-10-24,97.77999877929688,98.36000061035156,96.9000015258789,97.02999877929688,93.65882110595703,1732700,TMO
2013-10-25,97.02999877929688,97.81999969482422,96.80000305175781,97.80999755859375,94.41170501708984,1216800,TMO
2013-10-28,97.7699966430664,98.02999877929688,97.4800033569336,97.87000274658203,94.46965026855469,907500,TMO
2013-10-29,97.83000183105469,98.44999694824219,97.4800033569336,98.41999816894531,95.00051879882812,1139000,TMO
2013-10-30,98.5,98.5199966430664,96.91000366210938,97.48999786376953,94.10284423828125,1050700,TMO
2013-10-31,97.62000274658203,98.31999969482422,96.30999755859375,97.77999877929688,94.38275909423828,2225000,TMO
2013-11-01,98.18000030517578,98.48999786376953,97.63999938964844,97.93000030517578,94.52754974365234,1731200,TMO
2013-11-04,98.29000091552734,98.29000091552734,97.5,98.05000305175781,94.64337921142578,1219500,TMO
2013-11-05,97.55000305175781,97.75,96.83000183105469,97.08999633789062,93.71673583984375,1406400,TMO
2013-11-06,97.25,98.41000366210938,97.16999816894531,97.56999969482422,94.18004608154297,1164100,TMO
2013-11-07,97.76000213623047,98.01000213623047,96.08999633789062,96.16000366210938,92.81905364990234,1142000,TMO
2013-11-08,95.9800033569336,98.2300033569336,95.5199966430664,98.16999816894531,94.75920104980469,1357200,TMO
2013-11-11,98.2699966430664,98.44999694824219,97.79000091552734,98.41000366210938,94.99089813232422,1024700,TMO
2013-11-12,98.08999633789062,98.44999694824219,97.27999877929688,97.69000244140625,94.29591369628906,1096500,TMO
2013-11-13,97.29000091552734,98.8499984741211,96.87999725341797,98.80999755859375,95.3769760131836,2310800,TMO
2013-11-14,98.80999755859375,100.20999908447266,98.41999816894531,100.20999908447266,96.72830200195312,1719800,TMO
2013-11-15,100.01000213623047,101.5199966430664,100.01000213623047,101.37000274658203,97.8479995727539,1720500,TMO
2013-11-18,101.38999938964844,101.5,100.44999694824219,100.7699966430664,97.2688980102539,861100,TMO
2013-11-19,100.41000366210938,101.04000091552734,99.94000244140625,100.51000213623047,97.01792907714844,1059600,TMO
2013-11-20,100.5,101.58999633789062,100.47000122070312,101.06999969482422,97.55845642089844,1060000,TMO
2013-11-21,103.12000274658203,103.12000274658203,101.33000183105469,101.81999969482422,98.28238677978516,1317100,TMO
2013-11-22,101.87999725341797,102.19999694824219,101.44999694824219,101.51000213623047,97.9831771850586,1421300,TMO
