Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2013-10-08,46.290000915527344,46.31999969482422,44.38999938964844,44.52000045776367,28.484590530395508,7091500,ABBV
2013-10-09,44.720001220703125,45.310001373291016,44.31999969482422,44.810001373291016,28.670137405395508,5113000,ABBV
2013-10-10,45.099998474121094,45.68000030517578,44.5099983215332,45.68000030517578,29.490015029907227,3967500,ABBV
2013-10-11,45.70000076293945,45.70000076293945,44.959999084472656,45.650001525878906,29.47064208984375,2985700,ABBV
2013-10-14,45.209999084472656,46.45000076293945,45.06999969482422,46.33000183105469,29.909645080566406,3377300,ABBV
2013-10-15,46.04999923706055,46.380001068115234,45.75,46.08000183105469,29.74825096130371,3533300,ABBV
2013-10-16,46.310001373291016,47.27000045776367,46.20000076293945,47.060001373291016,30.38091278076172,4399900,ABBV
2013-10-17,46.95000076293945,48.31999969482422,46.95000076293945,48.16999816894531,31.097511291503906,7242400,ABBV
2013-10-18,48.380001068115234,48.95000076293945,47.77000045776367,48.33000183105469,31.200796127319336,9212900,ABBV
2013-10-21,48.08000183105469,48.54999923706055,47.7599983215332,48.349998474121094,31.21371078491211,4713200,ABBV
2013-10-22,48.38999938964844,49.310001373291016,48.11000061035156,49.0,31.63334083557129,6937500,ABBV
2013-10-23,48.7599983215332,48.86000061035156,48.279998779296875,48.33000183105469,31.200796127319336,4130300,ABBV
2013-10-24,48.630001068115234,48.97999954223633,47.7400016784668,47.93000030517578,30.942569732666016,5077900,ABBV
2013-10-25,49.099998474121094,49.83000183105469,48.560001373291016,49.29999923706055,31.826993942260742,6956800,ABBV
2013-10-28,49.130001068115234,49.970001220703125,48.970001220703125,49.41999816894531,31.904478073120117,5555000,ABBV
2013-10-29,49.47999954223633,50.20000076293945,49.47999954223633,49.790000915527344,32.14333724975586,5022900,ABBV
2013-10-30,49.56999969482422,49.56999969482422,48.720001220703125,48.79999923706055,31.504213333129883,4011600,ABBV
2013-10-31,48.68000030517578,49.0,48.439998626708984,48.45000076293945,31.27826499938965,4563700,ABBV
2013-11-01,48.63999938964844,49.33000183105469,48.5,48.959999084472656,31.60749626159668,3866900,ABBV
2013-11-04,49.189998626708984,49.189998626708984,48.0,48.7599983215332,31.478391647338867,4095600,ABBV
2013-11-05,48.59000015258789,48.7599983215332,48.029998779296875,48.16999816894531,31.097511291503906,4095400,ABBV
2013-11-06,48.5,48.7400016784668,48.0,48.04999923706055,31.020036697387695,4308100,ABBV
2013-11-07,48.16999816894531,48.36000061035156,47.18000030517578,47.2400016784668,30.49711799621582,4444900,ABBV
2013-11-08,47.130001068115234,48.099998474121094,46.83000183105469,48.029998779296875,31.007122039794922,5190900,ABBV
2013-11-11,48.22999954223633,48.66999816894531,48.189998626708984,48.56999969482422,31.35573387145996,2282900,ABBV
2013-11-12,48.45000076293945,48.47999954223633,47.279998779296875,47.47999954223633,30.652050018310547,5351100,ABBV
2013-11-13,47.36000061035156,47.93000030517578,47.290000915527344,47.849998474121094,30.890918731689453,3745100,ABBV
2013-11-14,47.9900016784668,48.470001220703125,47.689998626708984,48.040000915527344,31.013580322265625,3411800,ABBV
2013-11-15,48.029998779296875,48.75,48.0,48.439998626708984,31.271808624267578,6257100,ABBV
2013-11-18,48.88999938964844,49.959999084472656,48.72999954223633,48.869998931884766,31.549402236938477,8585700,ABBV
2013-11-19,48.72999954223633,49.0,48.369998931884766,48.459999084472656,31.284727096557617,4050700,ABBV
2013-11-20,48.41999816894531,48.540000915527344,47.83000183105469,47.95000076293945,30.955474853515625,3120300,ABBV
2013-11-21,48.279998779296875,48.66999816894531,47.9900016784668,48.56999969482422,31.35573387145996,4459800,ABBV
2013-11-22,48.650001525878906,49.13999938964844,48.56999969482422,48.939998626708984,31.594594955444336,5810100,ABBV
2013-11-25,49.0,49.279998779296875,48.31999969482422,48.40999984741211,31.252437591552734,3343200,ABBV
2013-11-26,48.380001068115234,49.18000030517578,48.310001373291016,48.599998474121094,31.375099182128906,4732300,ABBV
2013-11-27,48.83000183105469,48.95000076293945,48.2400016784668,48.25,31.14914894104004,3414900,ABBV
2013-11-29,48.43000030517578,48.93000030517578,48.06999969482422,48.45000076293945,31.27826499938965,4044300,ABBV
2013-12-02,48.4900016784668,48.68000030517578,48.02000045776367,48.38999938964844,31.239534378051758,4321900,ABBV
2013-12-03,49.130001068115234,50.2599983215332,48.970001220703125,49.970001220703125,32.25953674316406,9480100,ABBV
2013-12-04,49.75,50.290000915527344,49.29999923706055,49.66999816894531,32.06588363647461,5309200,ABBV
2013-12-05,49.41999816894531,50.06999969482422,49.04999923706055,49.7599983215332,32.12397766113281,5449100,ABBV
2013-12-06,50.16999816894531,51.5,50.04999923706055,51.349998474121094,33.150447845458984,7285800,ABBV
2013-12-09,51.45000076293945,51.810001373291016,50.77000045776367,51.209999084472656,33.060062408447266,5470800,ABBV
2013-12-10,51.25,54.130001068115234,50.720001220703125,52.13999938964844,33.66044235229492,14906900,ABBV
2013-12-11,52.66999816894531,53.25,52.02000045776367,52.66999816894531,34.002601623535156,10775500,ABBV
2013-12-12,52.560001373291016,52.619998931884766,51.79999923706055,52.38999938964844,33.821842193603516,7766400,ABBV
2013-12-13,52.29999923706055,52.599998474121094,51.84000015258789,52.369998931884766,33.80893325805664,6465300,ABBV
2013-12-16,53.41999816894531,54.779998779296875,52.97999954223633,53.369998931884766,34.45450973510742,9846300,ABBV
2013-12-17,53.43000030517578,53.91999816894531,53.0,53.630001068115234,34.62236022949219,7987300,ABBV
2013-12-18,52.779998779296875,54.43000030517578,52.220001220703125,54.31999969482422,35.06779861450195,9635600,ABBV
2013-12-19,53.209999084472656,53.209999084472656,52.02000045776367,52.630001068115234,33.97678756713867,8383400,ABBV
2013-12-20,52.77000045776367,53.0099983215332,52.290000915527344,52.59000015258789,33.950950622558594,12471800,ABBV
2013-12-23,52.72999954223633,52.939998626708984,52.2400016784668,52.58000183105469,33.94450378417969,4957700,ABBV
2013-12-24,52.779998779296875,52.790000915527344,52.279998779296875,52.36000061035156,33.8024787902832,1747000,ABBV
2013-12-26,52.59000015258789,53.060001373291016,52.34000015258789,52.9900016784668,34.20920181274414,2401500,ABBV
2013-12-27,52.91999816894531,53.04999923706055,52.380001068115234,52.54999923706055,33.92514419555664,2354100,ABBV
2013-12-30,52.72999954223633,53.029998779296875,52.599998474121094,53.0099983215332,34.22209930419922,2898800,ABBV
2013-12-31,52.9900016784668,53.060001373291016,52.36000061035156,52.810001373291016,34.092987060546875,3019700,ABBV
2014-01-02,52.119998931884766,52.33000183105469,51.52000045776367,51.97999954223633,33.557151794433594,4569100,ABBV
2014-01-03,52.25,52.66999816894531,51.970001220703125,52.29999923706055,33.76373291015625,4794300,ABBV
2014-01-06,52.70000076293945,52.70000076293945,50.029998779296875,50.38999938964844,32.53068161010742,11871100,ABBV
2014-01-07,50.84000015258789,51.209999084472656,50.29999923706055,50.4900016784668,32.59524154663086,9719900,ABBV
2014-01-08,50.630001068115234,51.11000061035156,50.2400016784668,50.36000061035156,32.511314392089844,6811100,ABBV
2014-01-09,50.59000015258789,51.650001525878906,49.869998931884766,51.220001220703125,33.06652069091797,6960300,ABBV
2014-01-10,51.27000045776367,51.4900016784668,50.7599983215332,50.900001525878906,32.85993194580078,5517700,ABBV
2014-01-13,50.65999984741211,50.7400016784668,49.63999938964844,49.83000183105469,32.423980712890625,7055200,ABBV
2014-01-14,49.939998626708984,50.880001068115234,49.630001068115234,50.599998474121094,32.92500686645508,6610800,ABBV
2014-01-15,50.650001525878906,50.66999816894531,50.06999969482422,50.11000061035156,32.606163024902344,4728400,ABBV
2014-01-16,50.099998474121094,50.619998931884766,50.02000045776367,50.5,32.85993194580078,4972300,ABBV
2014-01-17,50.63999938964844,50.65999984741211,50.0099983215332,50.060001373291016,32.57362365722656,8606800,ABBV
2014-01-21,50.2599983215332,50.91999816894531,49.90999984741211,50.0,32.53458023071289,5823000,ABBV
2014-01-22,49.97999954223633,50.0,48.619998931884766,49.08000183105469,31.93596839904785,8181700,ABBV
2014-01-23,48.7400016784668,49.060001373291016,48.38999938964844,48.869998931884766,31.799299240112305,7270500,ABBV
2014-01-24,48.41999816894531,49.099998474121094,47.77000045776367,47.790000915527344,31.096561431884766,9197900,ABBV
2014-01-27,47.790000915527344,47.83000183105469,46.41999816894531,46.83000183105469,30.471895217895508,10749800,ABBV
2014-01-28,47.08000183105469,48.470001220703125,47.08000183105469,47.689998626708984,31.03148651123047,12298600,ABBV
2014-01-29,47.150001525878906,47.84000015258789,46.97999954223633,47.61000061035156,30.97943878173828,7608500,ABBV
2014-01-30,47.970001220703125,48.880001068115234,47.900001525878906,48.310001373291016,31.43492889404297,7669500,ABBV
